Flickr Order,Ensemble,project_sample_id,image_id,Total Individuals,G1 Elateridae,G2 Cerambycidae,G3 Curculionidae,G4 Scarabaeidae,G5 Lampyridae,Habitat,PlotID,Locality,Longitude,Latitude,Elevation,Date,Month,PlotID #,Unique Plot*Month,PlotXMonth ID,,,,,,image_id,habitat,plotid,locality,longitude,latitude,elevation,collection_date,,,
476,3,Huat_NHMUK015580256-05,NHMUK015580256-05_thumbnail,18,12,0,0,0,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-04,6,12,82,32,,,,,,Huat07 06-09-22 (1) c_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-09-06,,,
477,3,Huat_NHMUK015580256-06,NHMUK015580256-06_thumbnail,15,4,0,0,3,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-04,6,12,82,32,,,,,,Huat07 06-09-22 (1) b_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-09-06,,,
774,3,Huat_NHMUK015580256-08,Huat_NHMUK01580256-08_thumbnail,13,4,0,1,6,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-04,6,12,82,32,,,,,,Huat07 06-09-22 (1) a_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-09-06,,,
775,3,Huat_NHMUK015580256-07,Huat_NHMUK01580256-07_thumbnail,13,6,0,1,2,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-04,6,12,82,32,,,,,,Huat07 05-10-22 (2) c_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,,,
776,3,Huat_NHMUK015580256-09,Huat_NHMUK01580256-09_thumbnail,17,7,0,5,5,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-04,6,12,82,32,,,,,,Huat07 05-10-22 (2) b_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,,,
777,3,Huat_NHMUK015580256-10,Huat_NHMUK01580256-10_thumbnail,19,6,1,2,1,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-04,6,12,82,32,,,,,,Huat07 05-10-22 (2) a_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,,,
778,3,Huat_NHMUK015580256-11,Huat_NHMUK01580256-11_thumbnail,17,1,0,0,1,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-04,6,12,82,32,,,,,,Huat07 05-10-22 (1) d_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,,,
16,1,MEX_2022_1302,MEX_2022_1302_thumbnail,5,0,0,0,1,0,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-06-04,6,13,83,33,,,,,,Huat07 05-10-22 (1) c_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,,,
17,1,MEX_2022_1301,MEX_2022_1301_thumbnail,21,4,2,1,2,0,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-06-04,6,13,83,33,,,,,,Huat07 05-10-22 (1) b_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,,,
483,3,Huat_NHMUK015580259-01,Huat_NHMUK015580259-01_thumbnail,2,0,2,0,0,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat07 05-10-22 (1) a_thumbnail,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.728250,8,2022-10-05,,,
484,3,Huat_NHMUK015580259-02,Huat_NHMUK015580259-02_thumbnail,13,7,5,0,0,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat06 06-09-22 (2) c_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-09-06,,,
485,3,Huat_NHMUK015580259-03,Huat_NHMUK015580259-03_thumbnail,1,0,0,0,0,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat06 06-09-22 (2) b_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-09-06,,,
727,3,Huat_NHMUK015580259-06,Huat_NHMUK015580259-06_thumbnail,12,1,3,0,3,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat06 06-09-22 (2) a_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-09-06,,,
728,3,Huat_NHMUK015580259-04,Huat_NHMUK015580259-04_thumbnail,14,2,4,1,4,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat06 05-10-22 b_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-10-05,,,
729,3,Huat_NHMUK015580259-05,Huat_NHMUK015580259-05_thumbnail,12,2,1,1,5,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat06 05-10-22 a_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-10-05,,,
730,3,Huat_NHMUK015580259-07,Huat_NHMUK015580259-07_thumbnail,33,3,2,3,1,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat06 04-11-22 b_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-11-04,,,
731,3,Huat_NHMUK015580259-08,Huat_NHMUK015580259-08_thumbnail,35,10,0,1,3,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat06 04-11-22 a_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-11-04,,,
732,3,Huat_NHMUK015580259-09,Huat_NHMUK015580259-09_thumbnail,20,0,0,2,2,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat06 (3) 06-09-22_thumbnail,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,2022-09-06,,,
733,3,Huat_NHMUK015580259-10,Huat_NHMUK015580259-10_thumbnail,41,1,0,11,6,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat05 05-05-22 c_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-05-05,,,
734,3,Huat_NHMUK015580259-11,Huat_NHMUK015580259-11_thumbnail,65,2,1,9,2,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat05 05-05-22 b_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-05-05,,,
735,3,Huat_NHMUK015580259-12,Huat_NHMUK015580259-12_thumbnail,26,2,0,2,4,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat05 05-05-22 a_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-05-05,,,
736,3,Huat_NHMUK015580259-13,Huat_NHMUK015580259-13_thumbnail,40,1,0,4,0,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-06-18,6,10,80,30,,,,,,Huat05 04-10-22 d_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-10-04,,,
469,3,Huat_NHMUK015580255-01,NHMUK015580255-01_thumbnail,3,0,1,0,2,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat05 04-10-22 c_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-10-04,,,
470,3,Huat_NHMUK015580255-02,NHMUK015580255-02_thumbnail,4,1,0,0,2,1,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat05 04-10-22 b_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-10-04,,,
471,3,Huat_NHMUK015580255-03,NHMUK015580255-03_thumbnail,4,0,0,0,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat05 04-10-22 a_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-10-04,,,
782,3,Huat_NHMUK015580255-15,NHMUK015580255-15_thumbnail,77,3,0,3,5,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat05 03-11-22 c_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-11-03,,,
783,3,Huat_NHMUK015580255-14,NHMUK015580255-14_thumbnail,39,5,1,0,1,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat05 03-11-22 b_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-11-03,,,
784,3,Huat_NHMUK015580255-11,NHMUK015580255-11_thumbnail,18,4,0,0,2,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat05 03-11-22 a_thumbnail,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-11-03,,,
785,3,Huat_NHMUK015580255-10,NHMUK015580255-10_thumbnail,52,10,0,0,1,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat04 05-09-22 c_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-09-05,,,
786,3,Huat_NHMUK015580255-12,NHMUK015580255-12_thumbnail,48,8,0,2,2,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat04 05-09-22 c redo_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-09-05,,,
787,3,Huat_NHMUK015580255-13,NHMUK015580255-13_thumbnail,1,0,0,0,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat04 05-09-22 b_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-09-05,,,
788,3,Huat_NHMUK015580255-09,NHMUK015580255-09_thumbnail,31,6,6,0,3,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat04 05-09-22 a_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-09-05,,,
789,3,Huat_NHMUK015580255-08,NHMUK015580255-08_thumbnail,21,7,4,0,1,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat04 04-10-22_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,,,
790,3,Huat_NHMUK015580255-05,NHMUK015580255-05_thumbnail,1,0,0,0,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat04 04-10-22 d_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,,,
791,3,Huat_NHMUK015580255-07,NHMUK015580255-07_thumbnail,1,0,0,0,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat04 04-10-22 d redo_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,,,
792,3,Huat_NHMUK015580255-04,NHMUK015580255-04_thumbnail,4,0,1,0,3,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat04 04-10-22 c_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,,,
793,3,Huat_NHMUK015580255-06,NHMUK015580255-06_thumbnail,14,5,5,0,3,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat04 04-10-22 b_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,,,
794,3,Huat_NHMUK015580255-16,NHMUK015580255-16_thumbnail,138,5,0,12,5,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-06-18,6,11,81,31,,,,,,Huat04 04-10-22 a_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-10-04,,,
10,1,MEX_2022_14_05_02,MEX_2022_1405_02_thumbnail,6,0,0,0,0,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-18,6,12,82,32,,,,,,Huat04 03-11-22 c_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-11-03,,,
11,1,MEX_2022_14_05_01,MEX_2022_1405_01_thumbnail,78,8,0,1,2,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-18,6,12,82,32,,,,,,Huat04 03-11-22 b_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-11-03,,,
12,1,MEX_2022_14_04,MEX_2022_1404_thumbnail,108,16,4,10,1,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-18,6,12,82,32,,,,,,Huat04 03-11-22 a_thumbnail,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-11-03,,,
13,1,MEX_2022_14_03,MEX_2022_1403_thumbnail,46,6,8,0,10,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-18,6,12,82,32,,,,,,Huat03 09-10-22 c_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-10-09,,,
14,1,MEX_2022_14_02,MEX_2022_1402_thumbnail,34,12,6,0,5,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-18,6,12,82,32,,,,,,Huat03 09-10-22 b_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-10-09,,,
15,1,MEX_2022_14_01,MEX_2022_1401_thumbnail,13,0,6,0,1,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-18,6,12,82,32,,,,,,Huat03 09-10-22 a_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-10-09,,,
70,1,MEX_2022_25_02,MEX2022_25_02_thumbnail,253,7,0,17,3,0,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-18,6,12,82,32,,,,,,Huat03 05-09-22 g_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-09-05,,,
71,1,MEX_2022_25_01,MEX2022_25_01_thumbnail,196,18,0,18,1,1,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-06-18,6,12,82,32,,,,,,Huat03 05-09-22 f_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-09-05,,,
39,1,MEX_2022_05_0201_redo,MEX_2022_05_0201_thumbnail,109,5,0,2,4,0,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-06-18,6,13,83,33,,,,,,Huat03 05-09-22 e_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-09-05,,,
40,1,MEX_2022_05_01,MEX_2022_05_01_thumbnail,36,2,12,1,2,0,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-06-18,6,13,83,33,,,,,,Huat03 05-09-22 d_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-09-05,,,
480,3,Huat_NHMUK015580258-01,NHMUK015580258-01_thumbnail,6,1,2,0,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat03 05-09-22 c_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-09-05,,,
481,3,Huat_NHMUK015580258-02,NHMUK015580258-02_thumbnail,21,10,1,2,1,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat03 05-09-22 b_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-09-05,,,
482,3,Huat_NHMUK015580258-03,NHMUK015580258-03_thumbnail,5,0,0,0,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat03 05-09-22 a_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-09-05,,,
667,3,Huat_NHMUK015580258-08,Huat_NHMUK015580258-08_thumbnail,15,3,0,0,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat03 03-11-22 d_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-11-03,,,
668,3,Huat_NHMUK015580258-07,Huat_NHMUK015580258-07_thumbnail,12,1,0,0,1,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat03 03-11-22 d redo_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-11-03,,,
669,3,Huat_NHMUK015580258-04,Huat_NHMUK015580258-04_thumbnail,7,4,1,0,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat03 03-11-22 c_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-11-03,,,
670,3,Huat_NHMUK015580258-05,Huat_NHMUK015580258-05_thumbnail,9,5,0,0,2,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat03 03-11-22 b_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-11-03,,,
671,3,Huat_NHMUK015580258-06,Huat_NHMUK015580258-06_thumbnail,7,4,2,0,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat03 03-11-22 a_thumbnail,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-11-03,,,
672,3,Huat_NHMUK015580258-12,Huat_NHMUK01580258-12_thumbnail,28,0,0,4,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat02 04-10-22 c_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-10-04,,,
779,3,Huat_NHMUK015580258-09,Huat_NHMUK01580258-09_thumbnail,50,20,0,1,1,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat02 04-10-22 b_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-10-04,,,
780,3,Huat_NHMUK015580258-10,Huat_NHMUK01580258-10_thumbnail,26,1,0,1,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat02 04-10-22 a_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-10-04,,,
781,3,Huat_NHMUK015580258-11,Huat_NHMUK01580258-11_thumbnail,76,2,0,5,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-18,6,14,84,34,,,,,,Huat02 03-11-22 b_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-11-03,,,
300,2,Huat_NHMUK015580218-34,Huat_NHMUK015580218-34_thumbnail,52,4,0,5,12,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat02 03-11-22 a_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-11-03,,,
320,3,Huat_NHMUK015580218-12,Huat_NHMUK015580218-12_thumbnail,18,6,0,1,0,2,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01a 05-09-22 d_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-09-05,,,
321,3,Huat_NHMUK015580218-13,Huat_NHMUK015580218-13_thumbnail,30,19,2,1,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01a 05-09-22 c_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-09-05,,,
322,3,Huat_NHMUK015580218-30,Huat_NHMUK015580218-30_thumbnail,31,18,0,1,1,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01a 05-09-22 b_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-09-05,,,
323,3,Huat_NHMUK015580218-31,Huat_NHMUK015580218-31_thumbnail,15,8,0,1,1,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01a 05-09-22 a_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-09-05,,,
324,3,Huat_NHMUK015580218-32,Huat_NHMUK015580218-32_thumbnail,19,9,0,1,2,1,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 05-09-22 redo_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-09-05,,,
325,3,Huat_NHMUK015580218-33,Huat_NHMUK015580218-33_thumbnail,2,1,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 05-09-22 d_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-09-05,,,
464,3,Huat_NHMUK015580218-05,Huax02 20-06-22B-05_thumbnail,18,11,0,1,1,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 05-09-22 c_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-09-05,,,
465,3,Huat_NHMUK015580218-06,Huax02 20-06-22B-06_thumbnail,38,24,0,6,2,1,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 05-09-22 c&d redo_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-09-05,,,
466,3,Huat_NHMUK015580218-08,Huax02 20-06-22B-08Redo_thumbnail,3,0,0,0,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 05-09-22 b_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-09-05,,,
467,3,Huat_NHMUK015580218-09,Huax02 20-06-22B-09_thumbnail,15,3,0,8,0,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 05-09-22 a_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-09-05,,,
468,3,Huat_NHMUK015580218-10,Huax02 20-06-22B-10_thumbnail,9,0,0,0,6,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 04-10-22 b_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-10-04,,,
521,3,Huat_NHMUK015580218-14,huat_nhmuk015580218-14_thumbnail,21,10,0,2,3,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 04-10-22 a_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-10-04,,,
522,3,Huat_NHMUK015580218-15,huat_nhmuk015580218-15_thumbnail,30,16,0,1,3,1,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 03-11-22 e_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-11-03,,,
523,3,Huat_NHMUK015580218-16,huat_nhmuk015580218-16_thumbnail,16,9,0,1,1,0,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 03-11-22 c_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-11-03,,,
524,3,Huat_NHMUK015580218-17,huat_nhmuk015580218-17c_thumbnail,9,4,0,0,0,3,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 03-11-22 b_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-11-03,,,
525,3,Huat_NHMUK015580218-18,huat_nhmuk015580218-18c_thumbnail,11,5,1,2,1,1,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,6,2,72,22,,,,,,Huat01 03-11-22 a_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-11-03,,,
